id_wypozyczenia,id_pracownika,id_auta,id_klienta,id_rodzaj_wypozyczenia,stan_licznika_przed,data_wypozyczenia,id_rezerwacji,id_oddzialu,uwagi
9022,551,758,830,450,569739,10/04/2022,827,172,uwagi
9023,378,627,668,333,581465,06/04/2022,204,843,uwagi
9024,572,257,132,741,531213,07/04/2022,460,74,uwagi
9025,588,719,430,624,535421,04/04/2022,825,239,uwagi
9026,953,752,545,504,550947,04/04/2022,374,953,uwagi
9027,207,201,124,585,582684,19/04/2022,792,917,uwagi
9028,642,996,760,214,525203,10/04/2022,891,955,uwagi
9029,565,351,28,152,506827,07/04/2022,458,775,uwagi
9030,423,282,13,376,503359,14/04/2022,558,879,uwagi
9031,544,931,831,750,513121,10/04/2022,955,334,uwagi
9032,959,747,251,600,574206,18/04/2022,11,813,uwagi
9033,995,901,767,559,525082,08/04/2022,795,710,uwagi
9034,320,253,484,742,553394,09/04/2022,497,117,uwagi
9035,568,55,995,111,598481,13/04/2022,826,861,uwagi
9036,117,781,195,75,552710,08/04/2022,446,674,uwagi
9037,270,456,487,264,535637,18/04/2022,254,822,uwagi
9038,608,48,531,927,530005,15/04/2022,15,668,uwagi
9039,834,512,785,402,556595,04/04/2022,780,513,uwagi
9040,551,605,373,667,538542,16/04/2022,568,741,uwagi
9041,913,13,415,182,546801,12/04/2022,901,445,uwagi
9042,825,155,267,432,520199,16/04/2022,798,358,uwagi
9043,503,813,26,337,532423,16/04/2022,811,738,uwagi
9044,891,590,250,441,519440,08/04/2022,623,108,uwagi
9045,580,190,849,493,520182,15/04/2022,264,675,uwagi
9046,670,164,119,495,531792,18/04/2022,386,926,uwagi
9047,520,183,284,22,599524,19/04/2022,310,359,uwagi
9048,320,120,96,210,570908,17/04/2022,346,651,uwagi
9049,904,968,759,484,515698,11/04/2022,607,976,uwagi
9050,359,870,650,29,503379,12/04/2022,769,523,uwagi
9051,352,155,449,872,533699,08/04/2022,733,894,uwagi
9052,333,42,252,652,516130,14/04/2022,348,862,uwagi
9053,871,693,512,774,566001,17/04/2022,271,258,uwagi
9054,817,878,233,176,574714,15/04/2022,883,205,uwagi
9055,781,652,728,133,580529,13/04/2022,176,5,uwagi
9056,143,909,898,475,594998,09/04/2022,150,127,uwagi
9057,112,497,988,982,518903,13/04/2022,500,756,uwagi
9058,850,770,13,667,564704,13/04/2022,246,842,uwagi
9059,395,129,47,176,577924,04/04/2022,774,308,uwagi
9060,585,950,313,727,585782,08/04/2022,210,202,uwagi
9061,808,360,328,920,585591,15/04/2022,316,901,uwagi
9062,45,815,657,894,558444,14/04/2022,670,561,uwagi
9063,232,915,402,626,504261,04/04/2022,449,801,uwagi
9064,822,222,109,407,517124,18/04/2022,421,134,uwagi
9065,30,631,335,837,598970,13/04/2022,663,756,uwagi
9066,846,978,657,891,579170,09/04/2022,313,785,uwagi
9067,377,982,345,608,589652,10/04/2022,747,234,uwagi
9068,940,195,35,761,541620,18/04/2022,143,168,uwagi
9069,588,564,301,617,519345,11/04/2022,636,454,uwagi
9070,184,298,210,29,527413,19/04/2022,866,920,uwagi
9071,66,179,704,442,516082,07/04/2022,49,50,uwagi
9072,58,795,283,997,598928,16/04/2022,317,758,uwagi
9073,406,460,925,993,502247,18/04/2022,226,610,uwagi
9074,216,861,63,400,515745,10/04/2022,273,428,uwagi
9075,432,138,348,498,531684,15/04/2022,51,940,uwagi
9076,478,100,989,536,589411,19/04/2022,272,532,uwagi
9077,884,589,289,289,504810,05/04/2022,214,282,uwagi
9078,71,440,892,287,529955,09/04/2022,955,686,uwagi
9079,458,227,114,889,536403,08/04/2022,461,387,uwagi
9080,681,512,326,159,561084,11/04/2022,315,694,uwagi
9081,505,587,226,389,517485,04/04/2022,514,678,uwagi
9082,223,728,960,294,516689,18/04/2022,851,581,uwagi
9083,467,805,266,924,503030,12/04/2022,380,813,uwagi
9084,395,840,199,76,535108,18/04/2022,524,234,uwagi
9085,962,838,928,467,542395,14/04/2022,153,856,uwagi
9086,599,667,533,822,539408,05/04/2022,492,116,uwagi
9087,561,342,696,28,514588,14/04/2022,961,951,uwagi
9088,177,340,763,571,517956,19/04/2022,961,646,uwagi
9089,531,485,880,493,532217,04/04/2022,807,960,uwagi
9090,747,960,815,345,562542,06/04/2022,348,167,uwagi
9091,20,839,283,581,518007,04/04/2022,978,608,uwagi
9092,326,939,559,503,527827,14/04/2022,322,73,uwagi
9093,458,283,719,989,576702,18/04/2022,598,482,uwagi
9094,90,405,441,836,536367,16/04/2022,256,181,uwagi
9095,990,603,347,9,544056,07/04/2022,629,590,uwagi
9096,621,607,197,947,554460,12/04/2022,756,449,uwagi
9097,823,78,522,281,536002,15/04/2022,240,270,uwagi
9098,128,838,751,217,524215,08/04/2022,191,52,uwagi
9099,606,446,232,595,504791,16/04/2022,579,604,uwagi
9100,489,208,193,110,581407,10/04/2022,390,56,uwagi
9101,359,146,505,182,522266,16/04/2022,26,463,uwagi
9102,583,266,732,710,510314,15/04/2022,482,926,uwagi
9103,346,673,978,952,511819,18/04/2022,210,547,uwagi
9104,167,789,150,655,599586,10/04/2022,343,764,uwagi
9105,810,732,820,169,587701,04/04/2022,324,351,uwagi
9106,100,350,813,683,561522,06/04/2022,544,393,uwagi
9107,719,26,318,64,569798,04/04/2022,296,15,uwagi
9108,817,505,561,983,529288,13/04/2022,711,637,uwagi
9109,289,53,401,99,578436,05/04/2022,220,268,uwagi
9110,662,544,618,762,589340,09/04/2022,430,444,uwagi
9111,509,974,836,227,599927,07/04/2022,154,291,uwagi
9112,698,449,306,514,595368,13/04/2022,867,496,uwagi
9113,247,577,133,536,562938,15/04/2022,534,634,uwagi
9114,414,754,902,76,529675,19/04/2022,519,837,uwagi
9115,191,949,280,699,592208,11/04/2022,115,926,uwagi
9116,922,269,217,619,571717,16/04/2022,522,132,uwagi
9117,671,389,628,918,596488,11/04/2022,761,453,uwagi
9118,595,294,87,8,504625,11/04/2022,988,84,uwagi
9119,344,507,920,534,545477,18/04/2022,199,232,uwagi
9120,377,314,158,299,558178,17/04/2022,375,917,uwagi
9121,299,896,49,970,528399,06/04/2022,677,888,uwagi
9122,249,437,340,844,572985,18/04/2022,427,852,uwagi
9123,777,415,935,120,592065,14/04/2022,854,653,uwagi
9124,376,52,885,753,536547,09/04/2022,42,51,uwagi
9125,948,416,968,247,531180,14/04/2022,16,216,uwagi
9126,596,693,104,845,512900,05/04/2022,443,688,uwagi
9127,859,870,539,635,528371,12/04/2022,474,755,uwagi
9128,205,327,407,580,537841,13/04/2022,291,333,uwagi
9129,744,333,383,692,574838,14/04/2022,350,938,uwagi
9130,61,366,154,656,505819,07/04/2022,257,501,uwagi
9131,188,700,189,47,556885,10/04/2022,728,681,uwagi
9132,853,201,436,57,552688,06/04/2022,842,637,uwagi
9133,906,132,969,650,546443,12/04/2022,352,341,uwagi
9134,213,702,278,273,506689,17/04/2022,431,929,uwagi
9135,126,688,430,313,538672,19/04/2022,619,359,uwagi
9136,956,346,40,809,554587,17/04/2022,475,866,uwagi
9137,73,316,502,979,544776,17/04/2022,471,628,uwagi
9138,913,822,968,126,552297,12/04/2022,246,398,uwagi
9139,590,677,327,715,536333,14/04/2022,757,28,uwagi
9140,751,375,386,706,572004,05/04/2022,425,514,uwagi
9141,266,900,379,339,521497,06/04/2022,881,317,uwagi
9142,663,352,944,575,517298,14/04/2022,912,700,uwagi
9143,696,157,98,286,583254,05/04/2022,425,1,uwagi
9144,196,182,28,946,555606,13/04/2022,414,652,uwagi
9145,277,839,166,543,573755,14/04/2022,545,881,uwagi
9146,953,425,198,616,577574,06/04/2022,142,191,uwagi
9147,949,53,891,645,520915,05/04/2022,989,931,uwagi
9148,42,413,932,238,559432,11/04/2022,960,184,uwagi
9149,151,373,835,427,521109,16/04/2022,1,969,uwagi
9150,949,545,850,902,596896,13/04/2022,47,517,uwagi
9151,745,188,707,694,524034,16/04/2022,597,339,uwagi
9152,450,585,269,492,599762,06/04/2022,200,729,uwagi
9153,592,160,913,743,553178,05/04/2022,748,169,uwagi
9154,743,748,138,692,529181,13/04/2022,987,593,uwagi
9155,261,33,110,6,522055,14/04/2022,816,699,uwagi
9156,461,413,37,911,599719,04/04/2022,306,402,uwagi
9157,995,506,131,587,566437,06/04/2022,43,330,uwagi
9158,197,790,498,940,553722,16/04/2022,636,631,uwagi
9159,830,622,224,90,565430,16/04/2022,333,96,uwagi
9160,875,149,795,336,556056,15/04/2022,832,247,uwagi
9161,558,137,648,553,564193,05/04/2022,779,140,uwagi
9162,307,821,469,503,561030,11/04/2022,967,442,uwagi
9163,148,602,73,977,522268,13/04/2022,296,67,uwagi
9164,877,628,162,752,577573,06/04/2022,956,88,uwagi
9165,337,787,334,895,592341,05/04/2022,982,447,uwagi
9166,566,760,586,872,558000,19/04/2022,55,375,uwagi
9167,191,21,816,338,562158,06/04/2022,888,315,uwagi
9168,845,183,381,722,581044,16/04/2022,543,474,uwagi
9169,587,499,561,923,528482,08/04/2022,895,817,uwagi
9170,209,876,264,774,563522,14/04/2022,849,646,uwagi
9171,216,904,20,406,592341,16/04/2022,835,744,uwagi
9172,545,723,58,390,590517,09/04/2022,439,111,uwagi
9173,716,981,584,302,547867,07/04/2022,145,225,uwagi
9174,764,39,41,972,591436,04/04/2022,304,746,uwagi
9175,550,153,391,765,505562,08/04/2022,410,171,uwagi
9176,980,245,914,525,596690,04/04/2022,972,914,uwagi
9177,873,410,24,588,539034,09/04/2022,608,890,uwagi
9178,870,752,114,633,579015,07/04/2022,155,605,uwagi
9179,705,458,350,255,561054,12/04/2022,740,19,uwagi
9180,667,150,190,646,539424,16/04/2022,103,170,uwagi
9181,362,75,83,234,548380,04/04/2022,107,821,uwagi
9182,875,714,711,744,546515,09/04/2022,824,376,uwagi
9183,256,979,980,960,543616,14/04/2022,330,214,uwagi
9184,47,70,233,713,521903,14/04/2022,422,359,uwagi
9185,614,525,528,975,559878,08/04/2022,610,208,uwagi
9186,83,717,29,957,542962,09/04/2022,739,700,uwagi
9187,895,563,76,151,554080,13/04/2022,56,110,uwagi
9188,977,385,324,24,545409,14/04/2022,557,737,uwagi
9189,674,979,95,287,550296,06/04/2022,622,261,uwagi
9190,102,232,469,185,594769,18/04/2022,497,142,uwagi
9191,378,236,841,273,579820,04/04/2022,917,423,uwagi
9192,339,972,532,316,535662,04/04/2022,856,340,uwagi
9193,811,413,77,484,539039,12/04/2022,171,771,uwagi
9194,894,793,32,996,502425,12/04/2022,500,180,uwagi
9195,972,997,321,350,523189,05/04/2022,162,622,uwagi
9196,31,78,44,370,504969,14/04/2022,576,686,uwagi
9197,407,432,25,218,584322,17/04/2022,101,701,uwagi
9198,234,272,472,127,506409,15/04/2022,503,123,uwagi
9199,89,2,302,61,599794,11/04/2022,622,410,uwagi
9200,230,784,31,260,586115,06/04/2022,75,630,uwagi
9201,911,650,315,318,508085,14/04/2022,339,535,uwagi
9202,925,440,236,158,571101,15/04/2022,707,285,uwagi
9203,776,209,407,864,520992,15/04/2022,709,924,uwagi
9204,208,331,334,438,511341,10/04/2022,365,698,uwagi
9205,975,439,327,886,508814,15/04/2022,641,203,uwagi
9206,169,980,737,94,541894,19/04/2022,972,251,uwagi
9207,130,678,536,906,588620,14/04/2022,943,769,uwagi
9208,97,651,693,304,598039,17/04/2022,26,742,uwagi
9209,94,390,440,69,582800,12/04/2022,766,954,uwagi
9210,917,407,157,86,538601,09/04/2022,894,179,uwagi
9211,805,865,429,935,554267,04/04/2022,965,840,uwagi
9212,429,907,609,525,555670,12/04/2022,301,829,uwagi
9213,538,327,571,631,571576,06/04/2022,10,700,uwagi
9214,544,776,654,460,518232,12/04/2022,810,546,uwagi
9215,569,703,724,374,556714,07/04/2022,153,309,uwagi
9216,110,117,149,539,502286,07/04/2022,757,64,uwagi
9217,580,58,893,117,538345,12/04/2022,464,748,uwagi
9218,100,474,447,643,524879,07/04/2022,100,103,uwagi
9219,432,910,648,1000,561156,12/04/2022,372,373,uwagi
9220,179,524,681,289,563963,07/04/2022,830,828,uwagi
9221,663,586,891,243,564299,10/04/2022,784,359,uwagi
9222,27,247,107,126,571968,15/04/2022,554,769,uwagi
9223,969,653,872,400,556215,04/04/2022,520,400,uwagi
9224,174,891,772,353,541355,17/04/2022,453,641,uwagi
9225,54,282,469,716,586747,13/04/2022,359,958,uwagi
9226,511,143,317,537,538892,12/04/2022,423,663,uwagi
9227,109,976,432,78,562881,17/04/2022,303,477,uwagi
9228,191,822,876,365,571228,07/04/2022,648,718,uwagi
9229,126,101,358,180,538189,10/04/2022,827,895,uwagi
9230,250,185,853,760,532718,16/04/2022,169,297,uwagi
9231,717,592,960,825,556746,18/04/2022,391,902,uwagi
9232,197,693,379,388,551491,05/04/2022,255,752,uwagi
9233,228,902,469,354,500160,10/04/2022,827,533,uwagi
9234,384,653,427,633,583780,14/04/2022,280,393,uwagi
9235,165,448,690,882,503958,19/04/2022,649,706,uwagi
9236,608,39,608,804,573197,06/04/2022,986,191,uwagi
9237,247,240,943,475,514145,19/04/2022,412,828,uwagi
9238,144,239,360,527,589121,12/04/2022,786,160,uwagi
9239,729,65,553,894,551284,09/04/2022,242,776,uwagi
9240,553,891,481,160,592898,16/04/2022,89,963,uwagi
9241,661,75,154,908,531417,14/04/2022,96,382,uwagi
9242,456,508,209,599,574545,12/04/2022,569,126,uwagi
9243,637,354,285,366,541866,05/04/2022,837,260,uwagi
9244,932,79,35,484,596812,13/04/2022,516,644,uwagi
9245,898,604,607,559,567797,12/04/2022,760,466,uwagi
9246,993,856,848,448,536244,06/04/2022,57,47,uwagi
9247,108,625,172,745,597855,12/04/2022,457,111,uwagi
9248,398,294,370,329,537115,16/04/2022,405,813,uwagi
9249,340,920,457,237,552366,16/04/2022,63,795,uwagi
9250,202,822,261,194,567701,07/04/2022,109,642,uwagi
9251,40,165,688,148,578950,19/04/2022,860,892,uwagi
9252,769,316,3,166,560901,15/04/2022,372,494,uwagi
9253,981,777,307,320,569617,11/04/2022,763,556,uwagi
9254,220,825,351,422,564656,11/04/2022,611,616,uwagi
9255,324,719,257,364,588329,19/04/2022,945,511,uwagi
9256,673,805,403,441,512033,12/04/2022,405,607,uwagi
9257,730,777,101,710,555232,13/04/2022,407,29,uwagi
9258,249,170,585,469,599409,15/04/2022,935,890,uwagi
9259,641,546,505,965,526394,08/04/2022,762,328,uwagi
9260,148,707,838,821,551077,08/04/2022,240,261,uwagi
9261,632,645,867,361,542007,12/04/2022,967,70,uwagi
9262,973,374,99,221,554284,14/04/2022,684,690,uwagi
9263,537,619,579,178,516393,05/04/2022,84,142,uwagi
9264,428,846,469,576,555207,18/04/2022,307,396,uwagi
9265,63,547,656,694,519036,17/04/2022,523,55,uwagi
9266,611,490,125,583,586340,09/04/2022,224,804,uwagi
9267,407,907,493,944,552533,04/04/2022,72,121,uwagi
9268,690,156,263,118,500145,06/04/2022,732,693,uwagi
9269,554,39,88,617,558441,19/04/2022,744,311,uwagi
9270,775,267,365,386,575599,13/04/2022,490,969,uwagi
9271,620,713,772,26,561910,15/04/2022,265,969,uwagi
9272,145,337,90,834,549233,05/04/2022,353,951,uwagi
9273,494,84,644,48,512155,07/04/2022,731,664,uwagi
9274,706,474,975,481,573989,13/04/2022,339,866,uwagi
9275,496,828,834,116,554008,08/04/2022,606,141,uwagi
9276,160,871,110,304,520692,14/04/2022,200,138,uwagi
9277,700,552,89,194,563467,06/04/2022,732,241,uwagi
9278,757,462,905,463,593533,08/04/2022,879,943,uwagi
9279,676,217,809,172,504454,04/04/2022,643,287,uwagi
9280,585,249,428,744,511896,09/04/2022,537,48,uwagi
9281,326,737,185,26,528726,08/04/2022,273,219,uwagi
9282,922,5,459,679,546568,14/04/2022,363,141,uwagi
9283,402,241,84,77,545733,18/04/2022,893,248,uwagi
9284,502,535,534,87,578355,19/04/2022,961,831,uwagi
9285,903,498,878,229,523384,04/04/2022,63,254,uwagi
9286,522,336,472,444,533944,16/04/2022,931,122,uwagi
9287,806,293,262,207,553331,07/04/2022,345,283,uwagi
9288,991,237,530,493,577192,11/04/2022,64,580,uwagi
9289,556,25,410,458,552190,15/04/2022,288,687,uwagi
9290,756,350,940,277,568494,13/04/2022,412,720,uwagi
9291,25,342,842,830,563449,19/04/2022,103,36,uwagi
9292,168,448,318,159,568438,17/04/2022,848,651,uwagi
9293,457,911,230,12,593498,04/04/2022,640,470,uwagi
9294,457,927,157,213,527594,17/04/2022,96,490,uwagi
9295,961,508,210,986,584927,12/04/2022,51,815,uwagi
9296,484,154,851,652,560051,09/04/2022,169,810,uwagi
9297,285,16,461,742,592677,13/04/2022,691,753,uwagi
9298,862,331,223,319,525650,15/04/2022,379,532,uwagi
9299,533,475,21,494,598226,10/04/2022,231,479,uwagi
9300,832,281,294,316,543355,13/04/2022,144,967,uwagi
9301,35,313,777,319,532798,10/04/2022,238,61,uwagi
9302,255,929,814,117,525866,06/04/2022,36,436,uwagi
9303,516,415,967,48,588929,10/04/2022,988,541,uwagi
9304,872,218,20,704,549754,16/04/2022,313,19,uwagi
9305,932,457,986,966,576864,16/04/2022,762,285,uwagi
9306,97,1000,345,352,592812,04/04/2022,158,468,uwagi
9307,187,194,903,702,560761,09/04/2022,870,750,uwagi
9308,497,857,291,369,507332,13/04/2022,310,72,uwagi
9309,571,623,90,502,507933,09/04/2022,75,468,uwagi
9310,848,837,752,945,583647,19/04/2022,96,296,uwagi
9311,765,253,764,952,544577,11/04/2022,667,654,uwagi
9312,54,537,403,551,539230,13/04/2022,694,919,uwagi
9313,466,4,991,37,562595,10/04/2022,81,539,uwagi
9314,706,156,6,554,599189,07/04/2022,757,498,uwagi
9315,829,853,794,593,510485,12/04/2022,558,545,uwagi
9316,551,225,198,605,576042,09/04/2022,601,155,uwagi
9317,153,294,74,619,529679,04/04/2022,64,655,uwagi
9318,923,144,194,629,529826,05/04/2022,199,182,uwagi
9319,291,956,680,119,580777,07/04/2022,473,712,uwagi
9320,913,31,256,464,525495,05/04/2022,454,68,uwagi
9321,16,54,222,169,534725,09/04/2022,295,787,uwagi
9322,645,358,442,567,550102,16/04/2022,635,195,uwagi
9323,800,834,377,90,578913,12/04/2022,56,208,uwagi
9324,597,529,920,510,555868,10/04/2022,176,973,uwagi
9325,814,629,40,830,568197,04/04/2022,262,998,uwagi
9326,30,557,784,674,591384,19/04/2022,225,241,uwagi
9327,415,860,435,215,569301,14/04/2022,811,304,uwagi
9328,483,867,512,80,539421,11/04/2022,431,589,uwagi
9329,953,606,562,767,523426,11/04/2022,602,596,uwagi
9330,917,863,593,946,541888,14/04/2022,377,619,uwagi
9331,333,602,859,748,546059,07/04/2022,294,962,uwagi
9332,154,105,266,636,597057,06/04/2022,777,715,uwagi
9333,365,208,304,318,581361,07/04/2022,865,85,uwagi
9334,48,466,680,965,532865,12/04/2022,273,910,uwagi
9335,748,649,529,81,524966,17/04/2022,388,828,uwagi
9336,711,681,790,864,578508,10/04/2022,55,500,uwagi
9337,756,832,215,121,503930,16/04/2022,518,439,uwagi
9338,853,383,523,901,584799,14/04/2022,202,865,uwagi
9339,177,475,775,925,512294,17/04/2022,303,5,uwagi
9340,373,690,833,83,537028,18/04/2022,622,947,uwagi
9341,156,677,447,911,550822,15/04/2022,661,32,uwagi
9342,548,179,470,401,556035,14/04/2022,992,302,uwagi
9343,409,194,167,585,566810,17/04/2022,941,510,uwagi
9344,792,244,514,164,593286,08/04/2022,346,247,uwagi
9345,304,968,194,459,564410,04/04/2022,640,370,uwagi
9346,153,301,401,700,547834,18/04/2022,871,101,uwagi
9347,39,863,402,448,505585,10/04/2022,568,32,uwagi
9348,724,509,542,515,575126,10/04/2022,55,679,uwagi
9349,685,401,926,988,536787,10/04/2022,119,446,uwagi
9350,12,758,816,165,505805,12/04/2022,217,865,uwagi
9351,537,87,965,576,594863,18/04/2022,366,23,uwagi
9352,5,934,55,729,544156,11/04/2022,596,244,uwagi
9353,193,650,923,877,505012,04/04/2022,848,865,uwagi
9354,419,966,310,430,572351,13/04/2022,126,595,uwagi
9355,782,342,459,318,542777,09/04/2022,423,894,uwagi
9356,377,789,916,381,572215,06/04/2022,970,110,uwagi
9357,164,565,353,357,521408,10/04/2022,275,234,uwagi
9358,265,122,98,683,508754,18/04/2022,408,113,uwagi
9359,812,533,707,593,587394,19/04/2022,165,911,uwagi
9360,302,588,804,679,537626,06/04/2022,719,59,uwagi
9361,99,688,169,263,525227,10/04/2022,521,619,uwagi
9362,467,796,853,731,591766,06/04/2022,950,413,uwagi
9363,6,358,525,817,588988,06/04/2022,232,409,uwagi
9364,764,397,320,66,598381,09/04/2022,124,744,uwagi
9365,361,842,803,459,552979,08/04/2022,971,721,uwagi
9366,783,492,340,249,528753,15/04/2022,192,979,uwagi
9367,206,141,392,211,549818,15/04/2022,917,27,uwagi
9368,389,149,436,152,554435,07/04/2022,755,218,uwagi
9369,529,879,962,889,571992,11/04/2022,764,347,uwagi
9370,250,735,68,32,522628,05/04/2022,407,281,uwagi
9371,514,598,260,720,573876,15/04/2022,651,930,uwagi
9372,237,568,957,625,571579,14/04/2022,392,777,uwagi
9373,261,147,995,789,502460,14/04/2022,956,677,uwagi
9374,745,719,24,995,545333,14/04/2022,91,27,uwagi
9375,680,497,307,194,509473,19/04/2022,566,913,uwagi
9376,834,217,842,71,578394,06/04/2022,798,696,uwagi
9377,500,190,473,760,533597,07/04/2022,467,549,uwagi
9378,361,422,225,106,514070,13/04/2022,248,100,uwagi
9379,595,339,126,274,583528,19/04/2022,432,468,uwagi
9380,931,997,380,764,521315,07/04/2022,222,834,uwagi
9381,998,20,530,497,520867,07/04/2022,2,257,uwagi
9382,545,469,805,906,589008,07/04/2022,30,11,uwagi
9383,31,278,110,625,561568,16/04/2022,235,899,uwagi
9384,451,667,366,381,566336,05/04/2022,746,145,uwagi
9385,877,967,979,874,598566,11/04/2022,508,371,uwagi
9386,195,510,628,739,597774,18/04/2022,432,645,uwagi
9387,868,462,655,899,573884,14/04/2022,765,524,uwagi
9388,355,1000,422,806,566562,19/04/2022,788,187,uwagi
9389,329,533,331,206,549891,19/04/2022,310,80,uwagi
9390,485,818,450,679,532660,11/04/2022,77,418,uwagi
9391,305,509,63,173,597011,09/04/2022,717,71,uwagi
9392,709,481,595,64,547986,13/04/2022,17,869,uwagi
9393,146,804,56,475,533591,19/04/2022,387,680,uwagi
9394,835,696,760,320,551270,19/04/2022,209,999,uwagi
9395,840,286,417,144,579388,19/04/2022,479,316,uwagi
9396,764,195,387,473,567553,11/04/2022,981,537,uwagi
9397,156,997,406,301,580012,06/04/2022,461,776,uwagi
9398,137,847,456,971,554252,17/04/2022,215,291,uwagi
9399,56,423,289,895,570823,13/04/2022,705,39,uwagi
9400,503,183,354,267,537770,08/04/2022,741,739,uwagi
9401,54,722,276,209,571781,07/04/2022,681,510,uwagi
9402,518,142,285,654,598830,12/04/2022,741,625,uwagi
9403,531,955,916,587,537751,14/04/2022,204,481,uwagi
9404,86,909,519,588,509112,17/04/2022,873,854,uwagi
9405,469,614,593,523,533427,18/04/2022,869,731,uwagi
9406,53,549,241,570,569033,06/04/2022,526,224,uwagi
9407,679,266,849,210,521969,05/04/2022,764,796,uwagi
9408,598,968,277,683,587555,07/04/2022,795,271,uwagi
9409,967,668,125,436,528060,07/04/2022,718,958,uwagi
9410,615,586,689,667,513488,09/04/2022,929,237,uwagi
9411,826,454,461,504,571855,17/04/2022,310,714,uwagi
9412,939,74,509,536,504071,19/04/2022,785,219,uwagi
9413,917,580,490,883,524701,04/04/2022,614,319,uwagi
9414,528,332,276,143,591741,08/04/2022,965,810,uwagi
9415,53,893,47,878,534596,19/04/2022,508,382,uwagi
9416,65,817,95,3,589029,12/04/2022,604,539,uwagi
9417,932,389,757,848,596768,08/04/2022,246,731,uwagi
9418,215,860,49,743,519109,14/04/2022,325,885,uwagi
